[buoy_detector-3] /usr/lib/python3/dist-packages/scipy/__init__.py:146: UserWarning: A NumPy version >=1.17.3 and <1.25.0 is required for this version of SciPy (detected version 1.26.4
[buoy_detector-3]   warnings.warn(f"A NumPy version >={np_minversion} and <{np_maxversion}"
[buoy_detector-3] [INFO] [1771741107.077881953] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741107.216431470] [buoy_detector]: Detected 13 buoy(s)
[buoy_detector-3] [INFO] [1771741107.316665077] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741107.461955869] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741107.583430905] [buoy_detector]: Detected 9 buoy(s)
[buoy_detector-3] [INFO] [1771741107.692910282] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741107.791975392] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741107.920909481] [buoy_detector]: Detected 15 buoy(s)
[buoy_detector-3] [INFO] [1771741108.061656207] [buoy_detector]: Detected 13 buoy(s)
[buoy_detector-3] [INFO] [1771741108.177804532] [buoy_detector]: Detected 10 buoy(s)
[buoy_detector-3] [INFO] [1771741108.296560079] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741108.415516761] [buoy_detector]: Detected 13 buoy(s)
[buoy_detector-3] [INFO] [1771741108.541285825] [buoy_detector]: Detected 13 buoy(s)
[buoy_detector-3] [INFO] [1771741108.661937250] [buoy_detector]: Detected 10 buoy(s)
[buoy_detector-3] [INFO] [1771741108.803334485] [buoy_detector]: Detected 10 buoy(s)
[buoy_detector-3] [INFO] [1771741108.917849798] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741109.047734063] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741109.139257967] [buoy_detector]: Detected 14 buoy(s)
[buoy_detector-3] [INFO] [1771741109.270660450] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741109.382824428] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741109.503431464] [buoy_detector]: Detected 14 buoy(s)
[buoy_detector-3] [INFO] [1771741109.615630677] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741109.735151172] [buoy_detector]: Detected 10 buoy(s)
[buoy_detector-3] [INFO] [1771741109.865538095] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741109.993839399] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741110.102783278] [buoy_detector]: Detected 10 buoy(s)
[buoy_detector-3] [INFO] [1771741110.211139115] [buoy_detector]: Detected 13 buoy(s)
[buoy_detector-3] [INFO] [1771741110.321141243] [buoy_detector]: Detected 13 buoy(s)
[buoy_detector-3] [INFO] [1771741110.445574050] [buoy_detector]: Detected 10 buoy(s)
[buoy_detector-3] [INFO] [1771741110.573366388] [buoy_detector]: Detected 9 buoy(s)
[buoy_detector-3] [INFO] [1771741110.712550695] [buoy_detector]: Detected 9 buoy(s)
[buoy_detector-3] [INFO] [1771741110.815209556] [buoy_detector]: Detected 14 buoy(s)
[buoy_detector-3] [INFO] [1771741110.946183366] [buoy_detector]: Detected 14 buoy(s)
[buoy_detector-3] [INFO] [1771741111.084827826] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741111.213206860] [buoy_detector]: Detected 7 buoy(s)
[buoy_detector-3] [INFO] [1771741111.353508139] [buoy_detector]: Detected 8 buoy(s)
[buoy_detector-3] [INFO] [1771741111.480324951] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741111.610762145] [buoy_detector]: Detected 9 buoy(s)
[buoy_detector-3] [INFO] [1771741111.722330206] [buoy_detector]: Detected 9 buoy(s)
[buoy_detector-3] [INFO] [1771741111.865238388] [buoy_detector]: Detected 8 buoy(s)
[buoy_detector-3] [INFO] [1771741111.998545704] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741112.127508585] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741112.254879674] [buoy_detector]: Detected 11 buoy(s)
[buoy_detector-3] [INFO] [1771741112.369274971] [buoy_detector]: Detected 9 buoy(s)
[buoy_detector-3] [INFO] [1771741112.506534722] [buoy_detector]: Detected 9 buoy(s)
[buoy_detector-3] [INFO] [1771741112.614716112] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741112.757435894] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741112.876472350] [buoy_detector]: Detected 12 buoy(s)
[buoy_detector-3] [INFO] [1771741112.998150527] [buoy_detector]: Detected 14 buoy(s)
[buoy_detector-3] [INFO] [1771741113.158752587] [buoy_detector]: Detected 16 buoy(s)
